unique_key,complaint_text,agency,agency_name,borough,created_date,status,open_data_channel_type
67570559,problem: overgrown tree/branches. details: dead branches in tree. location type: street. borough: bronx,DPR,Department of Parks and Recreation,bronx,2026-01-22T19:14:40.000,Closed,UNKNOWN
67575510,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:14:36.000,Closed,ONLINE
67575347,problem: noise - vehicle. details: engine idling. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:14:06.000,Closed,MOBILE
67575125,problem: water system. details: leak (use comments) (wa2). borough: manhattan,DEP,Department of Environmental Protection,manhattan,2026-01-22T19:14:00.000,Closed,PHONE
67571694,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:13:18.000,Closed,MOBILE
67573113,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:13:06.000,Closed,MOBILE
67572381,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:12:55.000,Closed,MOBILE
67574449,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:12:54.000,Closed,ONLINE
67573030,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:12:52.000,Closed,ONLINE
67573029,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:12:52.000,Closed,ONLINE
67570995,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:12:05.000,Closed,ONLINE
67571399,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:11:49.000,Closed,ONLINE
67580548,problem: illegal parking. details: parking permit improper use. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:11:21.000,Closed,MOBILE
67576421,problem: vendor enforcement. details: food vendor. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-22T19:11:11.000,Closed,ONLINE
67574123,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:11:02.000,Closed,ONLINE
67581966,problem: derelict vehicles. details: derelict vehicles. location type: street. borough: queens,DSNY,Department of Sanitation,queens,2026-01-22T19:11:00.000,Closed,PHONE
67579197,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:10:44.000,Closed,MOBILE
67571306,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:10:39.000,Closed,ONLINE
67580019,problem: heat/hot water. details: apartment only. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:09:56.000,Closed,PHONE
67574401,problem: heat/hot water. details: apartment only. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:09:51.000,Closed,ONLINE
67570134,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:09:47.000,Closed,ONLINE
67577152,problem: heat/hot water. details: apartment only. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:09:46.000,Closed,ONLINE
67569673,problem: illegal parking. details: double parked blocking vehicle. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:09:42.000,Closed,ONLINE
67572164,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:09:15.000,Closed,MOBILE
67579629,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:08:56.000,Closed,ONLINE
67575368,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:08:15.000,Closed,ONLINE
67572143,problem: dirty condition. details: trash. location type: sidewalk. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-22T19:08:13.000,Closed,MOBILE
67574762,problem: dead/dying tree. details: planted more than 2 years ago. location type: street. borough: queens,DPR,Department of Parks and Recreation,queens,2026-01-22T19:08:07.000,Closed,ONLINE
67579345,problem: water system. details: dirty water (we). borough: bronx,DEP,Department of Environmental Protection,bronx,2026-01-22T19:08:00.000,Closed,ONLINE
67569436,problem: water system. details: hydrant leaking (wc1). borough: queens,DEP,Department of Environmental Protection,queens,2026-01-22T19:08:00.000,Closed,ONLINE
67576335,problem: encampment. location type: store/commercial. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:07:48.000,Closed,PHONE
67569998,problem: non-emergency police matter. details: other (complaint details). location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:07:46.000,Closed,ONLINE
67579401,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:07:18.000,Closed,ONLINE
67569481,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:07:15.000,Closed,ONLINE
67578664,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:07:10.000,Closed,ONLINE
67577539,problem: elevator. details: elevator - multiple devices on property. borough: brooklyn,DOB,Department of Buildings,brooklyn,2026-01-22T19:07:08.000,Closed,UNKNOWN
67570764,problem: dirty condition. details: broken glass. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-22T19:07:06.000,Closed,ONLINE
67575394,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:06:52.000,Closed,ONLINE
67576174,problem: broken parking meter. details: no receipt. location type: street. borough: manhattan,DOT,Department of Transportation,manhattan,2026-01-22T19:06:46.000,Closed,PHONE
67575386,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:06:35.000,Closed,ONLINE
67574745,problem: animal-abuse. details: neglected. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:06:28.000,Closed,PHONE
67578614,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:06:26.000,Closed,MOBILE
67578158,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:06:23.000,Closed,ONLINE
67579479,problem: illegal parking. details: double parked blocking traffic. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:06:05.000,Closed,MOBILE
67575599,problem: noise - residential. details: loud talking. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:06:02.000,Closed,MOBILE
67575878,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:05:59.000,Closed,ONLINE
67574441,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:05:58.000,Closed,ONLINE
67570466,problem: door/window. details: window frame. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:05:57.000,Closed,ONLINE
67570096,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:05:57.000,Closed,ONLINE
67577529,problem: illegal parking. details: blocked bike lane. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:05:54.000,Closed,MOBILE
67576847,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:05:43.000,Closed,ONLINE
67574735,problem: abandoned vehicle. details: with license plate. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:05:36.000,Closed,ONLINE
67575410,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:05:26.000,Closed,ONLINE
67569728,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:05:18.000,Closed,ONLINE
67579125,problem: illegal parking. details: parking permit improper use. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:05:04.000,Closed,MOBILE
67572484,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:04:52.000,Closed,ONLINE
